filename,xmin,ymin,xmax,ymax
07160.jpg,63.263797760009766,81.1087875366211,574.2713623046875,403.141357421875
01267.jpg,25.804527282714844,79.84380340576172,597.6172485351562,285.72491455078125
05366.jpg,311.2857360839844,186.09996032714844,656.0758666992188,408.47088623046875
03573.jpg,7.844195365905762,48.93548583984375,464.9804382324219,320.6226501464844
01635.jpg,66.89340209960938,107.9570083618164,597.1842041015625,386.2323913574219
03259.jpg,134.62596130371094,180.3074188232422,1131.951904296875,713.697998046875
00994.jpg,52.50000762939453,292.4545593261719,663.0890502929688,594.2515869140625
08113.jpg,50.37921142578125,52.63236618041992,429.5000305175781,306.16558837890625
05833.jpg,24.544448852539062,184.1686553955078,618.3583984375,382.97393798828125
04868.jpg,0.49414336681365967,51.85846710205078,423.5274353027344,296.7111511230469
07228.jpg,17.23836898803711,32.32645797729492,488.83331298828125,291.3897399902344
02937.jpg,0.11428087949752808,191.4003448486328,459.6179504394531,468.64129638671875
06594.jpg,19.844968795776367,43.178157806396484,641.9961547851562,310.4624328613281
07925.jpg,72.41924285888672,143.88577270507812,700.3790283203125,433.16119384765625
02726.jpg,30.74336051940918,84.33977508544922,211.74404907226562,174.77090454101562
01215.jpg,25.120874404907227,126.11924743652344,550.8864135742188,307.27178955078125
03348.jpg,6.76966667175293,32.72892761230469,250.9092559814453,172.18502807617188
00989.jpg,9.876476287841797,32.01890182495117,257.60064697265625,155.85498046875
04775.jpg,68.76752471923828,164.62167358398438,683.100341796875,500.5479736328125
04091.jpg,16.123231887817383,93.32952880859375,287.7711181640625,202.19583129882812
00214.jpg,64.52890014648438,89.18199920654297,930.6339111328125,645.8439331054688
03937.jpg,12.65573501586914,153.46539306640625,588.038330078125,446.01031494140625
03626.jpg,352.8958435058594,767.5025634765625,1362.871826171875,1080.260009765625
07145.jpg,28.33883285522461,95.86817169189453,608.642333984375,444.8756103515625
02336.jpg,71.25264739990234,84.95891571044922,262.8820495605469,173.34251403808594
05960.jpg,17.683490753173828,46.04273223876953,592.7189331054688,291.99005126953125
00884.jpg,14.920659065246582,72.89389038085938,242.5939178466797,170.51808166503906
05708.jpg,70.78710174560547,46.9484748840332,466.5851745605469,291.6282958984375
00628.jpg,14.798873901367188,18.337444305419922,286.53814697265625,223.6519012451172
06143.jpg,83.6971664428711,122.05624389648438,641.71875,378.8079528808594
04394.jpg,18.09133529663086,14.939460754394531,609.2281494140625,441.6018371582031
00160.jpg,115.73960876464844,48.964698791503906,543.1505737304688,284.6533508300781
06969.jpg,101.39424896240234,142.96327209472656,713.0988159179688,520.7642822265625
07970.jpg,21.312135696411133,75.27790069580078,275.4813232421875,160.15757751464844
00110.jpg,20.487802505493164,93.90508270263672,577.9017333984375,376.2791748046875
07276.jpg,21.804729461669922,55.469207763671875,442.78216552734375,313.923095703125
07681.jpg,14.143242835998535,34.79204177856445,241.6709442138672,149.2157440185547
01860.jpg,63.80535125732422,120.1572265625,598.130126953125,405.2028503417969
05756.jpg,13.980941772460938,120.63418579101562,616.0711059570312,412.6809387207031
05008.jpg,69.19605255126953,75.19969940185547,575.2296752929688,379.8927001953125
07067.jpg,293.80224609375,294.5904235839844,1240.63427734375,712.6857299804688
05354.jpg,16.74215316772461,-0.2897500991821289,640.0592041015625,476.17767333984375
03625.jpg,89.8090591430664,62.0112419128418,719.2643432617188,530.2592163085938
04294.jpg,-2.9782824516296387,8.535299301147461,852.5352783203125,525.8838500976562
01142.jpg,7.38494873046875,132.4650115966797,627.7661743164062,415.77032470703125
01252.jpg,15.747785568237305,26.434555053710938,384.20672607421875,237.34132385253906
02382.jpg,6.965503692626953,128.08299255371094,623.754150390625,347.43780517578125
01900.jpg,9.698760986328125,15.806806564331055,272.8795471191406,159.21600341796875
07682.jpg,245.85525512695312,247.65931701660156,1371.8687744140625,799.8045043945312
07828.jpg,41.674041748046875,133.0059814453125,986.7274169921875,643.658447265625
01289.jpg,6.068212985992432,33.4794807434082,255.39967346191406,168.34898376464844
02484.jpg,445.6286926269531,307.9832763671875,1003.9876708984375,596.2105712890625
01207.jpg,6.624269485473633,53.064353942871094,287.6913757324219,166.02783203125
06081.jpg,41.29244613647461,47.74776077270508,146.0308837890625,118.17855834960938
05642.jpg,7.107767581939697,29.66943359375,180.66835021972656,125.65015411376953
05159.jpg,3.638559579849243,64.83710479736328,599.6151733398438,371.96875
07322.jpg,94.25527954101562,143.55821228027344,570.5408325195312,353.7671813964844
07526.jpg,41.746273040771484,61.608802795410156,407.719482421875,199.46371459960938
02152.jpg,7.518276691436768,53.6585578918457,452.7346496582031,289.8224792480469
00857.jpg,58.81914138793945,89.92538452148438,570.660888671875,433.1299133300781
06922.jpg,56.58271789550781,49.83511734008789,687.122314453125,408.4655456542969
06227.jpg,32.516746520996094,108.72701263427734,627.9970092773438,428.43389892578125
05680.jpg,46.694549560546875,130.07252502441406,578.1229248046875,295.8631591796875
04849.jpg,23.240692138671875,58.43876647949219,420.1156921386719,230.28677368164062
02684.jpg,14.573568344116211,30.446617126464844,239.04437255859375,172.158935546875
04339.jpg,69.81563568115234,203.88937377929688,770.1312255859375,509.22686767578125
03069.jpg,42.26531982421875,96.28536987304688,603.573486328125,395.8854064941406
03952.jpg,197.98361206054688,19.59373664855957,1115.1636962890625,608.4136352539062
01531.jpg,15.051454544067383,25.426612854003906,245.911376953125,177.81629943847656
00955.jpg,53.35059356689453,123.75479125976562,668.2061767578125,338.1614990234375
07123.jpg,93.05888366699219,38.49324035644531,324.130859375,235.41561889648438
05619.jpg,2.5526583194732666,4.878489017486572,273.7757873535156,223.35133361816406
03902.jpg,12.037351608276367,48.62128448486328,492.31427001953125,280.7330017089844
05763.jpg,212.15899658203125,465.41229248046875,1118.435791015625,776.4474487304688
07719.jpg,264.16058349609375,359.6343688964844,948.28857421875,777.3971557617188
05821.jpg,15.676535606384277,37.8089599609375,259.4898986816406,145.8899383544922
05766.jpg,55.88754653930664,32.96602249145508,586.8248901367188,452.1465759277344
00725.jpg,208.45359802246094,120.43807983398438,804.3194580078125,568.8751220703125
00005.jpg,12.087265014648438,36.35234451293945,128.7222442626953,96.95714569091797
07949.jpg,41.24104309082031,56.57917785644531,1764.5140380859375,1012.1444091796875
04998.jpg,24.392139434814453,80.2977523803711,787.86181640625,373.6267395019531
00737.jpg,41.86724853515625,18.768903732299805,211.58970642089844,183.8881072998047
07130.jpg,22.28270721435547,41.15558624267578,373.1001281738281,240.0201873779297
08005.jpg,132.27394104003906,127.50659942626953,534.2491455078125,326.7637023925781
03503.jpg,40.482723236083984,115.86114501953125,549.9122314453125,358.4506530761719
02291.jpg,14.66949462890625,51.57245635986328,602.7113037109375,442.8280944824219
07406.jpg,17.08505630493164,80.2881851196289,634.8739624023438,393.3837890625
02950.jpg,29.151817321777344,83.96089172363281,629.4529418945312,470.8660583496094
03500.jpg,24.102338790893555,82.01554870605469,247.55245971679688,148.01438903808594
03337.jpg,2.9110312461853027,4.875406265258789,494.4792175292969,221.25389099121094
00158.jpg,80.71590423583984,248.31190490722656,1197.6800537109375,832.7850341796875
05480.jpg,123.48802185058594,195.12295532226562,588.9605102539062,391.9742736816406
05688.jpg,18.589092254638672,191.06219482421875,748.2442626953125,550.646484375
07908.jpg,78.157958984375,148.90054321289062,530.8226928710938,321.8035583496094
05888.jpg,203.86160278320312,200.4067840576172,873.8621826171875,590.7108154296875
02102.jpg,18.93538475036621,22.91490936279297,268.6621398925781,191.91978454589844
06699.jpg,98.82528686523438,90.9881820678711,938.7169189453125,561.1485595703125
00181.jpg,83.45437622070312,255.35137939453125,914.35400390625,748.1596069335938
02109.jpg,27.171173095703125,55.552982330322266,633.0921630859375,394.55682373046875
00657.jpg,3.758429765701294,14.629671096801758,269.62750244140625,150.00157165527344
07467.jpg,-0.11261940002441406,13.402227401733398,159.88577270507812,103.39752960205078
01360.jpg,14.31103515625,101.43228149414062,407.75689697265625,286.2857360839844
07012.jpg,29.797603607177734,52.02683639526367,555.656005859375,318.60406494140625
07478.jpg,23.235321044921875,110.48233795166016,618.13037109375,370.9462890625
03526.jpg,24.234792709350586,90.32489013671875,544.5536499023438,291.7327880859375
06691.jpg,2.3391947746276855,22.830568313598633,147.53883361816406,109.4786376953125
05844.jpg,10.812896728515625,159.0435028076172,987.15478515625,668.9656372070312
06504.jpg,226.66629028320312,222.00987243652344,853.423095703125,493.1000671386719
00992.jpg,55.30547332763672,105.797119140625,580.3723754882812,307.26226806640625
06822.jpg,21.781829833984375,172.75103759765625,972.445556640625,652.90673828125
05491.jpg,5.279760360717773,28.700986862182617,185.72959899902344,118.25969696044922
06953.jpg,266.49932861328125,443.4750671386719,946.5621337890625,820.71923828125
04348.jpg,10.23305892944336,37.08635330200195,616.6181640625,413.1871337890625
05470.jpg,4.9111223220825195,34.657169342041016,151.4766845703125,89.9182357788086
02867.jpg,13.582991600036621,88.41621398925781,592.8443603515625,298.7242736816406
04480.jpg,198.0254364013672,329.6610107421875,1345.8260498046875,829.6182250976562
01862.jpg,19.220428466796875,104.40129852294922,600.955078125,350.8286437988281
08086.jpg,41.630271911621094,65.41473388671875,319.138916015625,272.2176818847656
07937.jpg,52.841835021972656,94.63368225097656,573.9520874023438,401.39501953125
02818.jpg,27.148075103759766,40.39072036743164,613.2024536132812,441.70599365234375
05843.jpg,3.313058614730835,100.94640350341797,585.8170776367188,395.9826354980469
03098.jpg,36.3565673828125,115.41104888916016,419.540283203125,288.3316345214844
04145.jpg,12.182884216308594,191.50689697265625,553.3777465820312,370.7686767578125
00727.jpg,5.795788288116455,38.86240768432617,205.197509765625,88.72840118408203
08036.jpg,39.98382568359375,391.09735107421875,981.3685913085938,714.3601684570312
03598.jpg,40.0394172668457,165.02210998535156,613.5343017578125,471.2067565917969
01875.jpg,59.156227111816406,188.87388610839844,1234.356689453125,712.4310913085938
03599.jpg,123.61993408203125,301.1637268066406,1237.1925048828125,830.3421630859375
01530.jpg,92.31380462646484,267.377685546875,906.0704345703125,693.6297607421875
01463.jpg,16.177898406982422,51.452571868896484,233.05226135253906,162.15818786621094
03413.jpg,122.58609771728516,362.5069580078125,1196.6119384765625,829.4407958984375
00675.jpg,100.61138153076172,290.86456298828125,1052.04931640625,581.1597290039062
05133.jpg,38.86028289794922,73.00112915039062,280.14801025390625,184.66690063476562
00747.jpg,209.47265625,307.78564453125,765.7672119140625,555.828369140625
06247.jpg,114.60709381103516,107.65975952148438,1466.8468017578125,1100.108154296875
08125.jpg,22.16084861755371,84.55823516845703,224.01361083984375,155.2790069580078
07174.jpg,57.65504837036133,67.72112274169922,566.1821899414062,294.2298583984375
03871.jpg,50.514442443847656,108.076416015625,598.037841796875,348.8255920410156
02075.jpg,8.757966995239258,17.390790939331055,291.3075256347656,150.30300903320312
06260.jpg,11.12523078918457,14.26466178894043,782.7755737304688,499.5205078125
00597.jpg,64.0591812133789,161.88526916503906,604.51220703125,457.99603271484375
03333.jpg,13.775296211242676,34.88605880737305,216.86831665039062,166.59507751464844
03351.jpg,101.40403747558594,142.17628479003906,1199.2435302734375,773.2095947265625
00047.jpg,76.8778305053711,251.29473876953125,1096.256103515625,894.5863647460938
02690.jpg,57.66458511352539,169.7112274169922,584.6158447265625,468.0071105957031
03006.jpg,58.03731918334961,68.36096954345703,511.39666748046875,341.1202087402344
03081.jpg,26.677675247192383,37.799339294433594,237.92576599121094,161.66156005859375
00787.jpg,113.09939575195312,125.31493377685547,803.5159912109375,431.1640319824219
00823.jpg,15.388455390930176,25.12823486328125,143.21983337402344,71.50027465820312
06215.jpg,137.098388671875,543.5376586914062,2151.462890625,1330.879638671875
04795.jpg,29.010976791381836,40.73379135131836,238.0797119140625,152.8348388671875
02885.jpg,208.52737426757812,309.9017639160156,1423.0146484375,965.5899658203125
02738.jpg,80.0799560546875,291.08416748046875,1179.9468994140625,637.2701416015625
00164.jpg,12.290655136108398,27.010385513305664,237.23272705078125,171.05612182617188
00753.jpg,66.59819030761719,132.2424774169922,550.084716796875,417.3018798828125
02764.jpg,319.0628967285156,242.4486846923828,1375.286376953125,987.6585693359375
03106.jpg,44.068336486816406,92.33675384521484,600.7432250976562,385.13397216796875
00213.jpg,36.029354095458984,61.5396728515625,258.6011657714844,191.37649536132812
00752.jpg,291.4289855957031,261.7826232910156,1434.3153076171875,941.4508666992188
05448.jpg,12.013565063476562,30.659870147705078,273.11614990234375,172.6396026611328
05848.jpg,24.96881675720215,39.930965423583984,231.85275268554688,153.13552856445312
07240.jpg,12.581334114074707,50.66791534423828,471.31512451171875,274.4176940917969
07972.jpg,39.798553466796875,66.26284790039062,571.5028686523438,314.2779235839844
07301.jpg,83.59808349609375,173.83712768554688,972.0427856445312,713.8076171875
05100.jpg,13.843631744384766,89.9692611694336,613.2322998046875,447.7044982910156
06921.jpg,10.208463668823242,58.07244873046875,244.32273864746094,145.6509552001953
07458.jpg,11.51987075805664,28.692426681518555,608.80615234375,424.9380187988281
01988.jpg,27.455081939697266,50.176231384277344,592.2418212890625,323.4200439453125
06993.jpg,50.265350341796875,210.1551055908203,899.1988525390625,686.656494140625
06654.jpg,95.53040313720703,25.171297073364258,400.885986328125,320.9967041015625
03222.jpg,4.783109664916992,1.614780306816101,231.39271545410156,152.7862548828125
02398.jpg,77.960205078125,66.85607147216797,1202.0679931640625,731.3087768554688
00024.jpg,51.458526611328125,146.17526245117188,972.0250244140625,610.4638671875
00400.jpg,30.599409103393555,49.665245056152344,260.4425354003906,152.94998168945312
06015.jpg,22.266462326049805,114.9003677368164,447.8975524902344,287.37384033203125
04560.jpg,31.78512191772461,63.94792938232422,449.06805419921875,298.487548828125
07668.jpg,216.7681121826172,56.9765510559082,533.7876586914062,328.24151611328125
03967.jpg,25.33763885498047,36.86199188232422,265.1546630859375,178.84942626953125
00778.jpg,62.56757736206055,83.83367919921875,454.6542053222656,310.45672607421875
02624.jpg,53.88189697265625,151.5105743408203,978.8612670898438,547.4871826171875
07323.jpg,20.103219985961914,6.345820426940918,283.993896484375,197.00747680664062
06344.jpg,44.47343826293945,32.20500564575195,639.9805297851562,399.93072509765625
07172.jpg,319.264404296875,86.81905364990234,1239.4844970703125,906.6217041015625
01137.jpg,59.202274322509766,73.38917541503906,698.5709838867188,490.8197326660156
03399.jpg,137.52919006347656,61.186668395996094,482.9551086425781,283.4620056152344
06793.jpg,16.181379318237305,69.37934112548828,225.04612731933594,178.42430114746094
07559.jpg,14.766365051269531,234.30609130859375,346.1911315917969,348.4464416503906
08119.jpg,28.412668228149414,55.9178352355957,239.52537536621094,148.48080444335938
07934.jpg,186.6293182373047,213.63125610351562,496.50006103515625,369.65582275390625
03382.jpg,292.070068359375,340.8383483886719,994.0130004882812,585.1278076171875
07602.jpg,0.08670985698699951,2.5651307106018066,499.9627380371094,185.02806091308594
04076.jpg,39.04752731323242,51.20425796508789,756.932861328125,488.62188720703125
03230.jpg,45.387638092041016,124.06568908691406,3421.777099609375,1505.33251953125
05722.jpg,208.20350646972656,150.43177795410156,1081.7086181640625,777.6387329101562
02969.jpg,4.387516021728516,40.60255432128906,187.7733154296875,169.1928253173828
00353.jpg,3.0746757984161377,63.425472259521484,494.4969787597656,287.4047546386719
06860.jpg,9.037497520446777,43.476959228515625,291.24755859375,171.11227416992188
05543.jpg,7.803175926208496,16.65489959716797,246.70533752441406,172.51986694335938
06428.jpg,79.14318084716797,134.1356201171875,543.2495727539062,384.41259765625
08105.jpg,29.934293746948242,79.73963165283203,1724.0994873046875,713.3948364257812
06291.jpg,10.602826118469238,47.88691329956055,194.64004516601562,127.87291717529297
02578.jpg,20.272672653198242,109.90220642089844,627.790283203125,336.7026672363281
06747.jpg,20.562896728515625,130.8197021484375,1002.841796875,652.3909912109375
01314.jpg,27.13998794555664,126.46778106689453,599.4869995117188,367.5058288574219
06895.jpg,144.35044860839844,731.868896484375,1952.119140625,1432.6329345703125
02577.jpg,17.070999145507812,47.48897933959961,281.3956298828125,129.87417602539062
04728.jpg,17.862918853759766,48.01953887939453,241.47166442871094,147.62200927734375
00210.jpg,6.753940582275391,75.7459716796875,635.8359375,364.2047424316406
00493.jpg,13.32528018951416,114.6301498413086,699.7196655273438,399.91290283203125
01535.jpg,9.129783630371094,31.83896827697754,440.8265380859375,207.34690856933594
03214.jpg,5.638370037078857,10.546378135681152,286.799560546875,128.83790588378906
06194.jpg,34.503135681152344,5.354207992553711,638.4598388671875,413.7146911621094
04493.jpg,18.707923889160156,27.335702896118164,328.4933776855469,208.8920135498047
06419.jpg,21.682846069335938,14.462625503540039,241.71995544433594,161.31130981445312
03365.jpg,43.72539520263672,98.8953857421875,1500.4337158203125,986.0264282226562
02456.jpg,39.032318115234375,40.44718933105469,224.2786407470703,154.0582733154297
05084.jpg,56.498924255371094,33.68968963623047,544.1966552734375,347.503662109375
06754.jpg,15.569615364074707,62.51848220825195,795.0277099609375,512.6185913085938
00368.jpg,17.155284881591797,77.58307647705078,288.6007385253906,189.310546875
07470.jpg,41.84820556640625,195.9608154296875,605.9478759765625,490.4176330566406
03985.jpg,8.268804550170898,43.419471740722656,131.93959045410156,93.74506378173828
01453.jpg,39.22648620605469,107.45873260498047,751.189697265625,448.66064453125
06831.jpg,108.26425170898438,46.45122528076172,570.8130493164062,449.18780517578125
03962.jpg,73.96533966064453,198.0034942626953,1208.271728515625,780.0429077148438
03630.jpg,420.87310791015625,589.9541015625,2288.495361328125,1423.46240234375
05314.jpg,73.8017578125,83.29202270507812,712.7301025390625,448.5110778808594
01226.jpg,69.00074005126953,124.46897888183594,583.9112548828125,410.28515625
03055.jpg,1.689493179321289,27.816692352294922,201.06982421875,112.17071533203125
01391.jpg,16.378446578979492,73.74365234375,226.74517822265625,142.1547088623047
01337.jpg,9.965166091918945,35.06724166870117,249.5704345703125,157.07232666015625
03185.jpg,678.069580078125,1046.1075439453125,4227.93505859375,2518.1533203125
05854.jpg,343.731689453125,431.148193359375,845.109619140625,694.1592407226562
02756.jpg,47.639923095703125,17.229854583740234,615.0690307617188,413.1833190917969
07065.jpg,273.5158386230469,127.11018371582031,555.08984375,378.5137634277344
01779.jpg,25.54736328125,181.23289489746094,881.7454833984375,549.8683471679688
04108.jpg,13.750433921813965,35.09215545654297,288.1901550292969,163.67234802246094
05648.jpg,6.384313106536865,9.25299072265625,237.6964874267578,141.51759338378906
07281.jpg,227.93179321289062,310.2575988769531,1132.373046875,631.82275390625
06840.jpg,80.60310363769531,139.6265106201172,623.5700073242188,347.1680908203125
05281.jpg,151.6441650390625,125.57969665527344,472.79132080078125,415.0013427734375
00860.jpg,273.82928466796875,142.6036834716797,654.2471923828125,357.2728271484375
00447.jpg,43.83005142211914,112.37335205078125,460.017333984375,293.17449951171875
00402.jpg,-0.4091620445251465,18.60840606689453,392.4081726074219,240.18988037109375
05218.jpg,35.971710205078125,165.39292907714844,701.3685302734375,421.6258850097656
03760.jpg,32.0013313293457,40.84417724609375,485.0422668457031,329.8006591796875
04414.jpg,4.04923677444458,48.95268630981445,248.70069885253906,162.5074005126953
03840.jpg,9.733512878417969,99.89085388183594,494.3253479003906,330.4701232910156
03945.jpg,6.434906959533691,53.58053970336914,492.5399169921875,254.37791442871094
00364.jpg,15.455299377441406,51.76895523071289,281.29510498046875,182.9266357421875
03506.jpg,207.07550048828125,91.41663360595703,681.2947387695312,456.45489501953125
03166.jpg,0.3507406711578369,93.9577407836914,784.897705078125,427.0393371582031
00237.jpg,13.364065170288086,14.25488567352295,392.38397216796875,261.1437683105469
01811.jpg,117.77516174316406,144.93399047851562,361.7833251953125,302.48748779296875
03400.jpg,68.79106140136719,107.43165588378906,557.5186157226562,357.3300476074219
05551.jpg,33.28962326049805,14.57267951965332,381.45538330078125,193.7413330078125
02339.jpg,27.71966552734375,26.96714210510254,263.3964538574219,156.72056579589844
00825.jpg,3.39028000831604,50.33297348022461,450.72637939453125,279.76678466796875
06037.jpg,102.64468383789062,71.05647277832031,712.6831665039062,477.09173583984375
03294.jpg,52.8011474609375,12.968667984008789,488.40374755859375,331.8222961425781
07907.jpg,7.680053234100342,20.38628387451172,267.4513244628906,163.84532165527344
07353.jpg,44.13163757324219,28.065134048461914,705.5809936523438,394.6910705566406
06426.jpg,67.86724853515625,167.2941131591797,433.0068054199219,326.45379638671875
07112.jpg,46.561279296875,141.10496520996094,596.3451538085938,358.32550048828125
04393.jpg,136.86773681640625,59.916961669921875,741.5050659179688,468.6181945800781
00694.jpg,14.889159202575684,43.58938217163086,218.14036560058594,147.0821075439453
06455.jpg,193.29347229003906,99.05042266845703,576.5349731445312,358.1624450683594
07389.jpg,58.678688049316406,88.0838623046875,717.2495727539062,521.9652099609375
01155.jpg,394.93145751953125,400.4189758300781,2379.55517578125,1709.57568359375
02724.jpg,39.95766830444336,19.725603103637695,188.51434326171875,111.12722778320312
02705.jpg,9.433403015136719,32.10845184326172,154.669921875,113.65914916992188
03422.jpg,209.14430236816406,180.14321899414062,580.005859375,341.13311767578125
06348.jpg,0.11039525270462036,24.805830001831055,583.6464233398438,389.26806640625
03397.jpg,26.358318328857422,109.27294921875,615.8279418945312,374.3998107910156
00439.jpg,10.513944625854492,93.93496704101562,639.351806640625,418.01702880859375
07997.jpg,67.671875,69.34999084472656,408.7110290527344,251.41514587402344
06241.jpg,15.2911376953125,44.112022399902344,611.5167846679688,378.8614196777344
00018.jpg,10.344589233398438,17.469226837158203,181.8302459716797,137.16790771484375
03627.jpg,25.698623657226562,65.83776092529297,621.835693359375,393.03851318359375
04589.jpg,18.28165054321289,99.16869354248047,617.9083251953125,382.3299255371094
01023.jpg,423.6580810546875,340.80279541015625,1057.138427734375,615.1932983398438
00327.jpg,-0.9023889899253845,76.73782348632812,547.63525390625,297.60980224609375
02603.jpg,32.47694396972656,35.33402633666992,231.9563751220703,155.71351623535156
00897.jpg,36.98994827270508,32.64324188232422,514.6881713867188,279.20013427734375
07931.jpg,36.50581741333008,166.46658325195312,953.2227783203125,621.005859375
04027.jpg,25.372180938720703,34.397361755371094,622.9234619140625,388.3333435058594
03927.jpg,14.802753448486328,12.23863410949707,382.17535400390625,197.50660705566406
04326.jpg,104.28469848632812,208.2200469970703,892.4576416015625,589.6795043945312
00947.jpg,11.357087135314941,105.98684692382812,414.6419372558594,254.69993591308594
02073.jpg,121.86740112304688,176.95916748046875,923.7421875,598.5866088867188
00828.jpg,11.686534881591797,87.75807189941406,595.1610107421875,308.0756530761719
03186.jpg,45.302677154541016,68.32351684570312,573.3222045898438,371.0353698730469
04873.jpg,118.81156158447266,342.9217834472656,1075.9541015625,784.1295776367188
04389.jpg,17.540979385375977,24.51683807373047,378.8902587890625,250.59779357910156
01247.jpg,18.753915786743164,45.47663879394531,289.48260498046875,208.14808654785156
02216.jpg,88.44420623779297,33.02878952026367,871.9328002929688,502.9474792480469
03533.jpg,1.4251255989074707,17.90625762939453,229.46554565429688,142.26596069335938
00931.jpg,83.86750793457031,191.74252319335938,568.8646850585938,423.46478271484375
05401.jpg,14.975214958190918,42.81495666503906,247.03152465820312,135.7392578125
03426.jpg,16.640544891357422,66.53355407714844,382.52752685546875,256.1728210449219
07866.jpg,40.707489013671875,71.19047546386719,821.1620483398438,459.9892578125
00506.jpg,30.66741180419922,188.3438720703125,758.6795043945312,608.2177734375
07149.jpg,32.296504974365234,24.012054443359375,581.1568603515625,419.2838134765625
06905.jpg,6.980881214141846,21.244823455810547,283.1092529296875,171.57986450195312
05656.jpg,0.15733391046524048,44.314979553222656,246.16566467285156,143.3511962890625
06573.jpg,149.51876831054688,418.3708801269531,1810.2498779296875,1076.8529052734375
05428.jpg,22.957563400268555,79.98970794677734,718.5013427734375,364.1295166015625
05414.jpg,184.8221435546875,126.8466567993164,500.8585205078125,357.9999084472656
05400.jpg,13.56174087524414,34.80564498901367,242.62376403808594,163.1143035888672
05883.jpg,38.87763977050781,133.28965759277344,291.140869140625,234.37908935546875
02423.jpg,110.45722198486328,153.3037109375,544.4066162109375,364.32568359375
03334.jpg,11.81497573852539,79.43388366699219,616.0889282226562,418.4910888671875
06714.jpg,81.08012390136719,55.947601318359375,650.1964721679688,406.6115417480469
04702.jpg,13.706868171691895,28.129215240478516,284.55218505859375,184.63145446777344
07163.jpg,122.58391571044922,56.77508544921875,912.47119140625,645.952880859375
04774.jpg,17.365684509277344,29.95720100402832,624.2147216796875,391.188232421875
06388.jpg,50.00890350341797,34.554725646972656,248.24838256835938,172.92263793945312
03738.jpg,75.20535278320312,262.977783203125,727.5352783203125,516.7777099609375
06243.jpg,19.243335723876953,26.220733642578125,227.279052734375,175.07041931152344
01303.jpg,48.845516204833984,27.488279342651367,683.2378540039062,430.86566162109375
06502.jpg,8.066229820251465,23.653024673461914,140.47584533691406,97.90105438232422
02907.jpg,17.52401351928711,74.0014877319336,532.4053344726562,338.9816589355469
05278.jpg,17.407310485839844,142.2890167236328,377.8008117675781,248.0232696533203
07539.jpg,55.539913177490234,122.09083557128906,587.4669799804688,427.4269104003906
02313.jpg,34.21427536010742,120.1087875366211,428.73028564453125,284.8865051269531
03320.jpg,22.064903259277344,54.03328323364258,237.99156188964844,149.0747528076172
01619.jpg,241.19911193847656,436.6935119628906,1321.896728515625,1032.6239013671875
02489.jpg,0.3552110493183136,52.502288818359375,196.5369110107422,142.58306884765625
00458.jpg,13.335287094116211,99.64315032958984,481.8372497558594,269.8315124511719
03321.jpg,7.836580276489258,60.64518737792969,495.5207824707031,273.8252868652344
00416.jpg,114.07009887695312,155.83819580078125,921.22412109375,580.70654296875
